chroma_stft,rms,spectral_centroid,spectral_bandwidth,rolloff,zero_crossing_rate,mfcc1,mfcc2,mfcc3,mfcc4,mfcc5,mfcc6,mfcc7,mfcc8,mfcc9,mfcc10,mfcc11,mfcc12,mfcc13,mfcc14,mfcc15,mfcc16,mfcc17,mfcc18,mfcc19,mfcc20,LABEL
0.47909483,0.025861142,2084.4167597763644,2946.0360065989066,3842.4027515951275,0.0418936249274942,-389.4012,164.39157,-9.610693,21.241186,13.733397,25.209185,-8.078648,3.589621,-2.869239,-10.670826,0.33253935,2.8306959,3.7414289,3.4249873,0.5926061,5.0724115,2.5916076,2.275826,7.4238873,-0.47897708,FAKE
0.47838092,0.028162254,2214.769688280023,2978.9261027445373,4278.612488217807,0.0432644377175174,-385.6678,161.9838,-16.1621,19.011536,13.861923,27.002434,-10.54644,2.52691,0.12223894,-9.311525,0.4430075,3.786791,3.854727,3.0524926,0.51088184,5.0384383,3.8697145,0.096479096,4.815204,-0.38813192,FAKE
0.45502412,0.034378722,2067.3151037590123,2855.4322970570247,3979.2959686774943,0.03909422128770302,-378.89697,168.29347,-11.41074,17.77484,17.641098,28.093613,-13.382925,1.0971154,-1.0953691,-11.118337,0.6691258,1.7311043,2.4430463,0.71723455,-1.4813071,4.68492,3.187467,0.0607913,3.4146972,-0.21176657,FAKE
0.43690768,0.038951803,1922.0606387296577,2633.5863027368164,3514.8082901319603,0.039594964472157775,-370.18314,170.93703,-7.4529085,24.73592,23.141151,23.208344,-12.990708,0.63734555,-1.5778638,-13.700146,1.6591954,0.5011381,-0.76264584,0.6316271,-0.5552569,5.900675,2.5814934,0.7065068,5.009658,-0.8189309,FAKE
0.44914842,0.03440952,1962.4160081247287,2686.4172273529753,3563.4203705046402,0.041577544953596286,-378.4227,169.10767,-6.693497,26.291042,19.283138,24.865942,-10.153677,2.2873313,-0.83584166,-11.613439,0.8308901,2.0133414,-1.0374186,1.5843778,1.2141266,6.746364,3.341465,0.011599618,7.83585,0.5102322,FAKE
0.47472093,0.030982146,1936.7067839341187,2789.01505178725,3532.644377175174,0.037610118184454755,-388.38235,167.63947,-8.732684,17.537897,14.861921,24.402462,-6.535732,2.7787282,0.13490503,-8.429665,0.41307682,1.8040943,2.1261988,2.1944342,1.0356181,6.327054,3.100633,1.5184467,7.9822836,2.002201,FAKE
0.47725198,0.030966088,1916.4776048231622,2735.7274537800167,3560.8223970417635,0.03882798905162413,-380.0233,172.04291,-13.052331,15.3971,17.288208,24.821829,-9.199015,1.9231105,-2.1817024,-9.744804,1.1841016,0.22617431,2.3674726,3.0629404,-0.82144624,4.3487167,1.1527581,0.6197959,5.733294,-1.2429091,FAKE
0.46909487,0.03276191,1840.1188695140388,2714.9517345726345,3388.7566161542923,0.036258564747679814,-378.77405,180.23923,-9.500089,15.626583,13.397015,20.218586,-12.397051,4.79466,-1.1634591,-10.505029,0.21440184,-0.8527788,2.6190116,3.7318988,-1.9377526,2.9176865,-1.1613507,-1.272652,5.328097,-2.3074322,FAKE
0.43973333,0.032946378,1821.643157239348,2684.648604071631,3216.1412639573664,0.036747978900812064,-382.61002,178.33769,-10.638473,24.094444,11.716591,12.959847,-10.137999,8.16857,1.3765949,-7.3941746,0.7403032,-1.8565394,1.7064787,4.984495,-0.4532167,2.0295582,-1.5962512,-1.8675125,5.4569836,-1.3664916,FAKE
0.4393708,0.03413142,1960.9943220363048,2719.2504338019403,3625.4719674448957,0.04039026247099768,-380.6094,169.40836,-12.928867,24.181332,15.167391,18.150707,-7.2605634,5.555205,0.8618824,-9.311505,0.381259,-0.9919163,0.12196619,3.4601808,1.6796634,2.7951748,-0.23158233,-0.55034685,4.5716834,-0.63243717,FAKE
0.49632496,0.03637895,2245.3238887556304,3032.8664167357224,4500.739219293793,0.04201484556264501,-400.8457,151.79916,-11.760391,18.834341,15.442127,24.64903,-5.1246204,4.56734,2.135263,-8.568303,-1.2755542,2.046123,2.338649,2.1871274,3.4786391,5.128013,3.0132766,0.30806398,4.4815044,0.7191975,FAKE
0.4546296,0.04611112,2104.511962459577,2862.669805490901,4188.882481692285,0.03635826022331787,-377.9312,146.41718,-11.801258,13.958866,21.272572,19.525097,-5.065713,2.2871416,3.0573537,-11.718338,-2.0819871,1.7018697,1.593748,1.7608105,2.3895383,4.1164875,1.4719642,1.1504339,2.5647423,0.27690065,FAKE
0.37211892,0.05203477,1876.9070591023606,2465.701572496634,3491.7262951348607,0.03539076094837587,-348.69177,161.97072,-18.975838,17.162004,26.465319,20.819506,-9.786177,-1.607635,-1.5251195,-17.220724,-2.3390746,-0.47437847,-1.2743523,-0.8144659,0.8474856,3.886137,-1.3332613,0.89314747,3.1836314,-0.66190714,FAKE
0.36795387,0.04707056,1874.8210229981173,2479.6974890500815,3432.772281938805,0.03991897476798144,-359.86084,163.81792,-12.074332,22.20186,28.831795,23.774578,-12.54644,-4.932368,-1.608559,-16.083372,-3.66429,-1.2783992,-2.8029706,-1.3554689,0.5273389,3.642527,-0.39658162,0.26219398,3.3874004,-0.8160641,FAKE
0.38450533,0.04482348,2051.530748343248,2588.950839208373,3729.041178763051,0.04483917307134571,-364.7848,153.97633,-12.106324,22.437138,28.455029,23.69167,-12.26052,-5.5670514,-1.7170752,-15.325037,-3.0554566,-1.903,-3.6164563,-0.994536,-0.59827775,1.7280512,0.15833373,-0.03810622,1.9073164,-1.6272284,FAKE
0.38206485,0.048001815,2047.6808950035809,2611.5893114811697,3782.0498296113688,0.040343813442575406,-366.97687,150.6567,-13.170868,20.919462,25.708567,19.756828,-10.288875,-4.831293,-2.2662804,-15.115139,-3.7087271,-2.3798332,-2.3792052,-0.33458388,0.4782229,2.1328335,-0.6817053,0.8826529,2.675778,-2.0999396,FAKE
0.42238116,0.042689335,2140.763722392688,2954.330484638775,4403.565019576567,0.035632069315545245,-388.9607,148.09798,-5.0249476,16.187424,20.26944,14.712736,-8.9031105,-3.211806,-0.07804208,-11.043168,-4.2038417,-2.2423334,-0.65836215,0.05211921,0.8495244,3.196093,0.19442417,1.9255738,3.297823,-1.865079,FAKE
0.4426095,0.040193647,2204.273378005647,2950.628812153603,4457.722774071925,0.040281503770301624,-385.66467,157.404,-13.19606,17.236172,16.134026,21.412325,-8.156723,-0.8017293,-2.2495022,-10.336087,-1.8859793,-1.8947465,-0.6906138,0.7136615,0.38669083,3.5765095,1.481328,-0.34748113,3.7211246,-1.4543219,FAKE
0.38402173,0.051292773,1878.7981193088585,2367.303703196499,3380.762851653132,0.04176334106728538,-339.66666,176.09517,-22.53948,20.223322,17.818497,27.734844,-8.932043,-4.2939277,-3.7118957,-15.494141,-3.8932376,-1.279644,-2.0690784,0.4966233,1.2853613,3.033128,0.55805504,-1.3391758,5.016245,0.12867701,FAKE
0.41070485,0.041645847,2023.1686632961748,2592.8536951321744,3626.8209152044665,0.04575909041473318,-354.70563,168.70146,-10.609853,26.087513,16.646349,26.121151,-8.661617,-2.6314054,0.19431584,-12.396357,-1.144158,-1.959312,-4.265398,-0.06760895,1.6781684,4.6637144,2.2979715,1.3154906,5.6723237,0.4248171,FAKE
0.47638443,0.030259337,2155.3302954637256,2906.280070383347,3871.130342771172,0.04569338203306265,-382.62653,159.30122,-6.27757,29.477844,15.249635,21.91268,-6.934636,4.2114763,1.7672321,-6.950621,1.0322897,-2.0112512,-3.6651084,1.443684,2.3630114,4.5866075,4.801852,3.2241042,6.721448,0.70958334,FAKE
0.4381435,0.037476797,1901.8762790244186,2688.39451590947,3359.3295705843966,0.038414479408352666,-372.4217,171.35667,-8.883128,19.389137,13.222321,19.008642,-6.4181285,2.5099652,-0.17045619,-9.936045,-3.0787635,-2.0557432,-0.8337656,2.969081,2.4126446,2.450547,2.8712687,2.0463586,5.550139,0.086653,FAKE
0.3922941,0.049575597,1719.7219998875612,2409.775403031803,3047.4228719547564,0.03526500870069606,-350.54825,183.40895,-17.673431,14.23158,17.588083,23.458803,-11.86945,0.7590287,1.0572213,-14.926193,-5.1018524,-1.8113638,-1.509838,1.4390521,1.942941,3.1780782,1.7967685,1.2172205,4.2579823,-1.6601735,FAKE
0.4346736,0.043960586,1819.907162445963,2583.782426027016,3266.2521751740137,0.035199300319025524,-364.78418,174.54552,-17.383482,16.327549,22.29523,27.361818,-10.216308,2.3065293,2.6436968,-12.8116455,-2.7650447,0.07615726,-1.9293725,0.7607171,1.6602671,5.1384544,4.6072164,2.8247974,5.838834,-0.78985655,FAKE
0.5412022,0.028018229,2119.652168202081,3234.0832492414734,4305.9911316342805,0.031228474840487238,-423.68555,153.15277,-0.41489857,19.014736,16.36074,25.913134,-1.9852706,5.915587,3.9820917,-4.320778,0.26046973,2.6763299,1.0338972,3.8993738,3.129752,4.9286065,6.217875,2.682134,6.065346,1.1652277,FAKE
0.5772298,0.028781915,2356.5899373613174,3561.467898562078,5373.30857562355,0.02757486223897912,-437.21222,137.45259,6.181804,16.482403,21.228415,20.972113,0.4584873,3.9153302,5.8132014,-4.8985267,1.2221144,2.8374834,2.3804455,5.3952775,3.6623983,4.1882396,3.9109967,2.9858441,5.5367594,3.3029463,FAKE
0.49352533,0.037761573,2271.952263328173,3125.1210872279134,4780.82074300319,0.036610897621809746,-388.31503,147.98569,-3.627759,18.768951,22.346716,20.993404,-5.401611,0.54205215,2.3840616,-10.517916,-1.0646636,-0.14163442,-1.4786975,1.7919115,2.5810642,4.8628387,3.049342,3.3346803,5.6163287,0.96890116,FAKE
0.44838768,0.0358486,2078.309977167406,2694.4725717343854,3683.3268380220416,0.04592109556264501,-358.7442,159.993,-10.4183655,22.109661,18.56884,18.339212,-5.7589235,0.3447932,0.6173777,-9.603649,-0.4231892,-2.2147038,-0.9691109,1.0860318,0.42251757,4.5991445,1.4385723,1.7951758,5.613169,0.4253172,FAKE
0.42499113,0.036984958,1881.1424818117746,2558.34855935037,3286.0367423143853,0.04105527660962877,-361.53952,174.14929,-15.08247,23.234663,14.997308,21.04719,-7.143253,2.1532738,-1.5811685,-6.938376,-2.205777,-2.3663146,2.4099183,3.5394015,-0.87813526,1.6192275,0.8739495,0.1580573,7.259638,0.9088859,FAKE
0.41674948,0.040211245,1852.6191464054546,2586.8283523344244,3305.771348426624,0.03779818010440835,-363.50775,173.47238,-13.100978,24.65519,17.953968,22.87325,-8.471909,0.66987216,-1.6834297,-9.729594,-3.6803691,-2.231569,1.5128772,3.1198342,0.11799268,2.8535755,2.1320672,1.0211222,6.292073,0.000250407,FAKE
0.44630998,0.03329209,2168.4685299350153,2718.0605153454085,3812.576017800174,0.052942829176334104,-366.18018,162.75438,-12.130485,30.088856,14.994286,25.804773,-8.1566725,-0.66526365,-2.890357,-12.614377,-0.061405472,-2.4073324,0.1479636,3.9752438,0.056550276,4.8112006,3.9440386,2.3194613,4.9010615,-0.9244051,FAKE
0.4392427,0.03392227,2344.6261637326834,2682.600719186991,4194.328233758701,0.06438401790893271,-351.63632,163.50124,-17.248247,29.611475,9.704956,29.086405,-9.976019,-0.30248824,-3.0877364,-14.017925,0.49385408,-0.9882203,0.4580252,6.193421,-0.36828429,2.9042788,3.7626903,1.0170283,6.57444,-0.36386466,FAKE
0.4288115,0.036421146,2235.478091575067,2725.633021966804,4043.695733939965,0.054814385150812064,-351.60782,157.44823,-10.859518,25.485874,15.398746,24.231516,-6.0075316,-0.57890165,-1.3190842,-12.939918,0.69153696,0.8437331,1.884159,5.918363,0.7848939,3.556026,2.4387944,0.47713506,5.878921,0.35364527,FAKE
0.408011,0.04407855,2003.015837617702,2630.811019849153,3583.0550545606147,0.04279881453016241,-351.6886,164.02032,-12.625643,21.66318,17.048077,18.157625,-6.741028,0.59068954,-1.7635031,-10.795108,1.0626274,0.24066594,3.638369,5.5101223,2.1093056,5.40353,2.5786378,1.1461605,2.958603,-0.8825764,FAKE
0.36691052,0.05210741,1925.7720018228367,2478.45021364232,3505.8153050681553,0.04204656685034803,-336.93454,170.75287,-23.80618,21.842472,19.922405,17.87548,-10.905851,-0.25828665,-1.1151545,-12.391624,-0.9276282,-0.27326682,3.8621795,4.936468,1.2325532,4.28948,1.2582154,-0.2143243,3.761867,-0.3128717,FAKE
0.43409488,0.045799356,2003.9687989143988,2659.613176462136,3828.8633129712875,0.039105550319025524,-352.5391,156.54977,-11.985824,20.77627,23.112072,20.789879,-4.42784,-1.0024756,0.41619688,-11.871198,-2.0963125,1.3843356,3.6750438,4.949577,1.06995,3.8008351,1.488113,0.20237297,4.9013844,2.0730987,FAKE
0.49896926,0.041234285,1856.5844070053672,2812.9641559530523,3646.1558330916473,0.027208934527262182,-378.33194,155.6921,2.7353435,17.094248,20.933472,20.657623,-2.387416,-0.39116794,2.25746,-9.1109495,-0.86548674,1.8921193,3.839315,5.559185,3.7056177,5.6001434,2.2645428,2.16405,5.0910044,2.81643,FAKE
0.488419,0.038418073,1965.1965698786923,2792.771916391964,3855.9921512470996,0.0332008591937355,-366.9412,162.5904,-12.491543,28.405624,14.243943,25.05874,-4.965404,-0.118213415,2.751105,-9.188223,2.3838463,-0.5659726,2.3765385,6.147549,2.744834,6.7062564,2.9278817,3.0106783,5.339452,1.9576875,FAKE
0.48324588,0.03521908,2198.5243219290282,2762.1898722070737,4300.095730314675,0.04466017437645012,-339.79596,159.37347,-27.801651,36.915432,8.7902355,28.916641,-3.9914162,-2.7297568,1.9593391,-10.767905,6.303015,-0.94874185,2.9100175,6.9358773,-0.24217525,7.1619735,2.6241822,3.0433846,3.6896327,1.0937966,FAKE
0.4730911,0.04016002,2319.241861748027,2739.6708603689,4490.047559273492,0.0514621247824826,-325.5873,157.71458,-30.916002,37.575706,7.981518,31.483667,-5.7598844,-4.955938,0.08522002,-12.247627,7.7994103,-1.2941217,3.711735,6.709326,-0.5765821,7.1956162,1.6892676,3.2696996,3.564192,0.06313926,FAKE
0.47874787,0.037811697,2439.659239569017,2817.2668960691913,4776.074445330626,0.05406100456786543,-336.4166,149.20898,-29.85787,41.603603,11.517006,30.493868,-6.3697796,-2.3152533,2.3021104,-9.301709,8.829089,-1.8074415,2.6828122,6.0769367,-0.73810554,5.7411566,0.17928907,3.4322596,4.837833,-0.6646914,FAKE
0.4763811,0.035863403,2284.4117131941734,2783.2398104294016,4483.252859447506,0.047980713457076565,-341.6213,155.3605,-26.576439,40.509663,8.697101,26.609655,-9.284908,-2.12361,4.27117,-7.967708,8.532972,-1.2168597,2.9033322,6.8864164,0.31256294,4.80986,-2.2239876,2.9053063,4.384647,-1.8480332,FAKE
0.4305824,0.03985871,1983.6828528822523,2641.434375757312,3909.8001785455335,0.040742595345127613,-330.62326,169.18594,-21.515312,40.553364,6.5831017,26.235271,-11.84003,-6.0957184,2.775317,-11.715583,5.2099586,-3.243782,-0.20414476,5.1869454,1.858254,6.165049,-3.6563191,2.3247533,4.7840347,-1.688184,FAKE
0.4493814,0.033183176,2172.719924792982,2778.2734752286333,4320.779595961427,0.04534444786832947,-336.5032,163.79579,-27.40465,45.231907,3.8760326,27.729593,-10.0095,-2.2736232,1.7902855,-8.611837,6.0468817,-2.1696882,0.8607192,4.595455,0.30282798,7.128315,-0.4709977,2.7142587,6.7190914,-0.9745714,FAKE
0.47294372,0.033624463,2388.4567011388763,2859.5321261358945,4744.39915349478,0.05218265117459397,-337.92316,153.42467,-30.311558,38.262154,6.055019,25.497122,-8.414293,0.053230904,6.4240146,-8.6794,9.484865,-1.7735512,2.6022666,6.336871,-0.18289347,7.559324,1.2428275,4.4320784,6.1581674,0.7305042,FAKE
0.42880312,0.045030244,2155.3239798987033,2693.141780475022,4251.13392274507,0.04640711100638051,-333.0108,163.18858,-28.644482,34.45666,8.713431,25.079464,-12.180073,-0.729337,5.658211,-11.828456,7.671348,-4.390339,0.24676159,4.5658913,0.7506421,7.643326,-0.18141964,4.5297856,5.1628275,-0.15255652,FAKE
0.38336453,0.051283497,2199.805830642527,2571.6757111833654,4124.6325995142115,0.05161166799593968,-327.33426,163.23274,-28.949135,36.85564,8.128315,22.94999,-12.343447,-0.21611764,0.10640679,-12.890305,4.215956,-6.4176407,0.5873725,2.1206336,-0.7826124,7.365774,-0.11852429,3.2793994,5.44046,-1.5291091,FAKE
0.42333597,0.04323206,2427.460721064787,2726.576833648996,4611.502818662993,0.06091166980858469,-332.4584,156.88254,-27.27017,40.32761,5.612789,25.114876,-12.961388,-1.1556661,0.20006333,-12.367349,7.466267,-4.1182637,1.9452899,4.7298636,-0.77294654,8.215684,0.410584,2.5242667,5.3331375,-1.300265,FAKE
0.46584854,0.039716296,2396.1269362108596,2782.017583868837,4639.480994417054,0.05777239522911833,-333.88596,156.20403,-26.897055,30.517288,6.67893,25.033556,-11.982924,0.48616755,4.078644,-12.627191,10.129557,-0.726297,4.524882,7.691105,-0.6160154,7.742182,-0.08469248,1.4814658,4.919775,-0.30422753,FAKE
0.40938827,0.043753523,2037.3271161457003,2627.7582428556752,3847.848503661543,0.04295175645301624,-342.95505,163.30746,-20.522635,28.384611,13.746578,24.76022,-10.61824,-2.2000327,1.436417,-11.974394,4.3318343,-1.5214266,2.5852625,3.2651474,0.20974983,7.779671,-1.5778216,-0.9973912,6.0827384,1.6275939,FAKE
0.40611652,0.033917468,2072.2985417390037,2769.1513158987837,3930.034394939095,0.04195480169663573,-366.03876,158.66405,-16.229103,35.068707,17.539839,25.548792,-8.796074,-2.7759156,-0.7818051,-8.008958,1.4204875,-0.8705142,2.7016995,2.1226296,0.66952634,7.567802,0.40280837,0.2958643,7.750067,2.5589314,FAKE
0.424313,0.027953105,2236.3514398429097,2886.4977965159387,4248.336105169664,0.04876694823085847,-373.42395,151.64801,-13.50955,38.32331,16.4797,25.638477,-7.833511,-2.438243,-0.96436447,-8.912123,1.8912226,1.9806004,5.372621,4.5197945,-0.0059530875,7.4461393,3.4086013,1.3498304,7.0581474,0.008847549,FAKE
0.43989435,0.03159486,2112.1277150674455,2908.8784335950154,4204.570244525812,0.038158443300464036,-376.68298,152.80972,-6.866588,36.210197,14.737891,25.622797,-3.7787845,-5.901009,-0.4406904,-8.018088,2.4299579,0.43541488,5.408252,6.3116794,3.5256007,10.740223,3.0753345,1.5645638,5.8640447,-0.5219325,FAKE
0.4163217,0.038740825,2141.8684158511664,2891.6757274949973,4375.287077653712,0.038385023926914154,-368.3743,154.45123,-10.769008,26.338516,11.742854,24.016064,-4.0650086,-3.4975288,1.8285427,-8.009731,0.82481295,-1.7939048,5.413981,6.5034523,5.829658,13.542459,3.420437,1.7264965,4.9029293,-0.35154238,FAKE
0.39096293,0.042170484,2130.8408337902947,2755.1821497903375,4029.906490175464,0.046114821998259864,-355.38394,160.46693,-10.164012,26.585094,11.022405,29.903824,-10.14045,-4.011827,4.397462,-13.806459,-0.12845153,-3.3780198,3.3595574,4.058796,2.31992,12.114543,1.6187998,1.6538153,4.973878,-0.64784,FAKE
0.44048023,0.03415126,2159.8662927029077,2838.9858224444097,4052.788641060035,0.04498305176914153,-367.04422,156.92778,-8.760941,37.905994,11.133561,29.598185,-7.3246913,-2.6612952,2.5138395,-8.241145,1.7871988,-3.7591028,1.7248776,4.34817,0.7827372,7.4154015,1.5758895,2.3245306,7.6063523,-0.028629383,FAKE
0.42612755,0.037768092,2091.6950448911275,2607.790024087549,3833.7594937282483,0.047490166400812064,-358.55872,166.61534,-15.291801,32.035706,12.170447,17.956898,-7.843558,-1.2164593,-0.23572434,-4.5225563,-0.038056906,-2.3032057,2.4024763,3.4107974,3.4921,7.83104,2.204328,1.785959,6.808878,-0.60838246,FAKE
0.42733654,0.03785348,2105.0036976565957,2564.468113932121,3784.0982317647913,0.05026464617169374,-351.07266,169.80916,-19.738983,30.426407,12.469547,24.072062,-9.548581,-2.265194,-1.094929,-7.7433386,0.36454797,-0.71502155,2.1429415,2.7231886,3.581523,8.5271435,1.0351927,0.70175165,7.3080873,-0.7251564,FAKE
0.44157335,0.03414792,2060.292047732251,2733.791027336825,3889.51600112384,0.042496329393851506,-356.32208,158.93224,-14.27793,30.369177,13.905876,19.6781,-3.0702808,-4.773807,1.909402,-6.3617067,2.4223819,-0.45568672,3.2066512,5.123451,2.9240777,8.042965,0.9521551,2.3876836,8.126403,0.63559324,FAKE
0.4547951,0.033171047,2090.7871151930035,2789.68200749936,3981.1445267183876,0.04361337188225058,-360.8964,156.64447,-14.832904,28.677471,16.771275,16.302069,-5.9104457,-2.0897574,1.8821832,-4.00582,3.2860484,-1.4246154,4.5386806,4.433878,3.2496126,8.5027,1.7242143,3.8624039,6.65643,0.29540494,FAKE
0.44166794,0.03122956,2168.730624934736,2817.9265364387606,4004.176560687355,0.04791500507540603,-371.1461,158.98416,-18.510065,31.835295,17.588541,27.015905,-10.223873,1.4864315,0.5591088,-7.3559237,5.4681864,-0.105801895,2.0716183,3.9926436,2.198369,9.044314,3.388033,2.415785,7.453449,-0.74015415,FAKE
0.41412234,0.036700163,2099.5228140309755,2678.138105343048,3854.1435932062063,0.046712994852088165,-357.44836,162.7781,-20.00832,26.86203,17.178152,24.440176,-10.34777,-1.7765359,2.8155925,-10.701697,4.6634355,-0.13228478,1.6752751,5.9192743,1.4721122,8.585467,3.444358,2.1142833,7.06548,-0.8639997,FAKE
0.4551212,0.037156887,2238.1940714972297,2766.601709762477,4410.709446599478,0.04826280633700696,-361.4874,158.06702,-18.546572,24.4293,14.098239,20.397085,-10.098562,-1.4950215,0.6433547,-10.5946245,2.919816,-0.647845,2.3299365,5.177996,0.4860419,6.2929473,2.3578901,2.033239,5.8063416,-1.3986356,FAKE
0.48440605,0.027696911,2447.492489812738,3098.235745754004,4984.262049557715,0.04914533787703016,-385.84613,147.11284,-12.592484,22.930239,13.905461,25.13344,-5.734502,0.47796097,1.6454138,-10.853058,3.8914945,2.1854758,0.6926931,3.5492744,0.5756716,5.8937507,3.9410083,3.5356252,6.3285623,-0.12170782,FAKE
0.5149278,0.023760064,2427.954744794657,3260.531569683137,5170.1170742096865,0.04213606619779582,-395.20474,146.29745,-13.599181,27.371637,9.7402725,28.621717,-5.3800697,-0.9770548,5.29853,-6.6729693,6.2639346,1.6585294,0.571354,5.7694926,1.8045323,6.9565105,5.443025,3.8866122,5.78057,1.5251572,FAKE
0.530018,0.027677229,2277.4762492617724,3220.433847984717,4914.166727088167,0.03149810578596288,-401.18958,148.58963,-9.897654,25.627422,9.593129,26.660088,-2.5019152,-0.24785867,2.831638,-5.590761,4.0356636,0.6511853,4.4146013,6.5035343,2.3088467,7.7820306,4.055909,2.6082418,5.814185,2.7828276,FAKE
0.49938342,0.032814912,2141.9092000808255,2917.0912581068146,4250.084741154293,0.03358378045243619,-382.13638,155.52847,-15.665807,29.145227,14.034939,24.271399,-2.68637,-0.56626534,1.2717611,-5.496589,1.1949614,-0.24735396,3.9260297,4.6333847,2.580672,8.759462,3.857211,1.206511,5.5634794,0.12998988,FAKE
0.45454884,0.042607434,2119.5668630774426,2624.6220885602434,3963.9579330408933,0.04485843242459397,-342.80634,159.78738,-26.705767,37.28157,15.761029,22.857399,-5.0667143,-3.2990966,2.2183733,-6.32567,-0.35236517,-2.8303926,0.43735495,2.3144822,1.625855,9.016656,3.0361972,0.06613526,5.382112,-2.4371417,FAKE
0.43833622,0.044398863,2516.0901767184614,2647.8994856339473,4566.437971287703,0.06815092082366589,-329.74008,150.24689,-32.149555,41.274982,8.48429,24.188738,-7.285501,-0.80200124,2.9737694,-9.74589,1.1827823,-3.4889581,0.8121054,3.2910433,-1.3630439,8.193665,3.1659794,-0.65099907,6.029257,-3.5732145,FAKE
0.4486553,0.036077715,2541.8432674966166,2782.695230885775,4734.257064783933,0.06790847955336426,-340.78052,148.75475,-25.66031,44.38844,2.2928238,24.825693,-6.1195397,-0.55650514,6.233237,-9.886043,4.0732284,-3.8478482,-0.5682594,5.5377865,-1.3897674,7.847731,2.2582843,-0.30673894,4.2491217,-4.52504,FAKE
0.44945672,0.039230388,2176.4335215432047,2647.2478439162614,4109.544369018271,0.05103615320475638,-335.21194,164.10002,-24.298735,36.677593,6.5375443,26.567503,-5.5646706,-1.0538137,2.8423395,-11.072526,3.1674318,-3.4430337,-0.7983561,4.2847514,0.7600275,7.489941,0.3630833,0.38006145,3.8940306,-2.8109004,FAKE
0.4452179,0.03796457,2197.420980487157,2663.958442810426,4136.673207294083,0.047864024434454755,-340.91983,161.25708,-29.570385,32.358776,13.133825,24.911062,-5.9081607,1.8784021,-0.43895742,-9.851225,4.0432873,-2.9221442,0.48665193,4.0954804,1.9711949,8.580472,2.3632104,0.80742955,5.038668,-0.0018287889,FAKE
0.4574576,0.032160107,2064.6043813173983,2803.368922026551,3904.454348535383,0.037065191777842225,-369.56653,159.86827,-25.265965,28.23714,20.648264,25.92202,-6.506659,1.3459176,0.49183574,-6.38043,4.304918,-0.48238462,1.2971629,3.5477955,1.6004926,7.6194363,4.260138,1.4652114,5.7143273,1.2051042,FAKE
0.43011913,0.03460976,1882.8053421567852,2660.655676485695,3443.6637860716355,0.037006280814965195,-370.02283,169.00182,-17.638489,24.215849,21.277706,28.934603,-9.1513815,-2.144255,-0.002527436,-7.2794743,2.1936517,0.8102869,0.2427723,1.9092726,0.95954174,5.307819,3.0877254,1.4162643,7.2596474,0.8955064,FAKE
0.41035187,0.037186544,1875.3585513365913,2606.7424305098775,3363.8260631162993,0.040596450841067284,-367.3771,169.52322,-11.378526,25.53043,18.955393,30.286491,-8.9113655,-3.1993022,-1.027249,-9.198541,1.1631105,-1.0439614,-1.2148794,2.1063013,2.5704286,6.2177606,2.1633718,1.3988466,6.946533,0.72275823,FAKE
0.43128705,0.032897618,2162.4927128454688,2722.8457999726566,3908.5511528422276,0.05404401102088167,-364.47913,160.55855,-14.686202,30.713543,16.17093,28.917465,-8.1321745,0.66977584,-2.0666604,-8.75589,2.6598444,-2.4419885,0.064706154,3.8562052,1.3594278,5.677713,2.1849284,0.6911162,6.213803,0.3800123,FAKE
0.43663967,0.027819395,2381.6331627180803,2838.617962271051,4225.9535645664155,0.06148605169663573,-368.21146,151.23007,-18.694115,36.93824,18.34399,27.259254,-10.285227,-0.73969084,-3.909703,-8.855262,2.6129441,-1.2134092,-0.8816232,5.1185412,2.0028849,4.5977225,2.5726511,0.2705619,7.525463,-0.79788893,FAKE
0.44077352,0.034618456,2119.630269619177,2863.094383642272,3853.8937880655453,0.04368247897331787,-378.61832,157.57845,-17.84566,28.08517,21.009825,23.92719,-11.201587,-5.807562,-2.1740155,-5.9147344,2.0705142,0.6524525,-0.3352094,3.0722487,4.282566,6.907291,2.5148609,0.44451267,7.945241,0.28580546,FAKE
0.42900503,0.04135066,2197.874488907822,2736.512605161203,4121.035405488689,0.046055911035382834,-350.75464,156.8365,-26.061049,30.009117,17.914082,22.191793,-9.5289345,-2.0972836,0.31481537,-5.402919,3.3612206,0.70224136,0.722649,-0.21064946,2.2365434,7.023434,1.1001464,-0.03663143,6.304751,0.54773915,FAKE
0.39368388,0.041796923,2411.056958956105,2678.55825884878,4454.874995468387,0.05714589979698376,-337.02032,149.2042,-32.20129,37.7708,14.809565,24.381653,-10.136169,-1.9147575,-0.08443173,-8.298429,3.6465836,-1.9123935,-1.049198,0.72463465,0.95253277,5.6988673,1.4198306,0.6484134,4.0189686,-1.3104887,FAKE
0.38500834,0.04637036,2142.700643554408,2600.9721188843705,3978.3467091429816,0.04793766313805104,-337.3473,160.82196,-27.663137,32.05548,10.196282,21.176891,-10.298732,-5.2952604,-0.007920913,-9.852254,0.44882053,-4.8607154,-0.8813725,1.2046071,-1.0116143,4.982085,-0.1747118,-0.6839291,3.0850132,-1.0246993,FAKE
